"","GEO.id2","ESTAB"
"709502","90022","59"
"710004","90023","39"
"710398","90024","33"
"710815","90025","82"
"711371","90026","36"
"711822","90027","57"
"712310","90028","100"
"712900","90029","33"
"713363","90031","19"
"713683","90032","15"
"713943","90033","27"
"714314","90034","73"
"714817","90035","51"
"715349","90036","113"
"716020","90037","32"
"716406","90038","55"
"716892","90039","26"
"717230","90040","97"
"717700","90041","26"
"718114","90042","30"
"718408","90043","20"
"718672","90044","28"
"718972","90045","75"
"719423","90046","88"
"720093","90047","23"
"720400","90048","177"
"721048","90049","39"
"721464","90056","4"
"721555","90057","31"
"721872","90058","27"
"722217","90059","13"
"722451","90061","17"
"722668","90062","8"
"722857","90063","17"
"723174","90064","98"
"723851","90065","36"
"724183","90066","36"
"724611","90067","61"
"725007","90068","11"
"725197","90069","121"
"725773","90071","4"
"725931","90077","4"
"726084","90079","4"
"726230","90086","1"
"726262","90094","1"
"726321","90201","67"
"726846","90210","145"
"727309","90211","33"
"727684","90212","47"
"728079","90220","34"
"728475","90221","25"
"728829","90222","11"
"729071","90230","121"
"729670","90231","1"
"729697","90232","56"
"730188","90240","9"
"730419","90241","88"
"730991","90242","25"
"731260","90245","47"
"731702","90247","38"
"732150","90248","47"
"732610","90249","31"
"732969","90250","82"
"733518","90254","26"
"733893","90255","72"
"734466","90260","35"
"734878","90262","36"
"735356","90263","2"
"735395","90265","35"
"735822","90266","72"
"736370","90270","19"
"736685","90272","19"
"737004","90274","29"
"737380","90275","16"
"737712","90277","36"
"738231","90278","68"
"738754","90280","69"
"739284","90290","3"
"739435","90291","40"
"740023","90292","52"
"740477","90293","5"
"740621","90301","45"
"741080","90302","8"
"741313","90303","43"
"741648","90304","18"
"741980","90305","4"
"742120","90401","147"
"742758","90402","12"
"742950","90403","62"
"743431","90404","77"
"743856","90405","43"
"744404","90410","1"
"744435","90501","54"
"745022","90502","28"
"745359","90503","127"
"745969","90504","40"
"746364","90505","114"
"746977","90506","1"
"746996","90601","23"
"747324","90602","26"
"747589","90603","23"
"747936","90604","11"
"748074","90605","47"
"748482","90606","27"
"748811","90607","1"
"748826","90608","1"
"748855","90620","49"
"749301","90621","39"
"749720","90623","9"
"749857","90624","1"
"749876","90630","38"
"750356","90631","84"
"750939","90632","1"
"750954","90633","1"
"750973","90638","45"
"751376","90639","1"
"751395","90640","98"
"751967","90650","81"
"752521","90660","51"
"752991","90670","47"
"753451","90680","39"
"753845","90701","55"
"754273","90702","2"
"754304","90703","111"
"754890","90704","8"
"755108","90706","61"
"755647","90707","2"
"755678","90710","30"
"755939","90712","69"
"756428","90713","27"
"756719","90714","4"
"756770","90715","5"
"756890","90716","10"
"757109","90717","29"
"757526","90720","30"
"757924","90721","1"
"757953","90723","45"
"758430","90731","41"
"758940","90732","21"
"759214","90740","32"
"759682","90744","37"
"760086","90745","49"
"760497","90746","32"
"760946","90747","1"
"760965","90755","43"
"761313","90802","29"
"761687","90803","47"
"762161","90804","34"
"762570","90805","53"
"763045","90806","39"
"763451","90807","41"
"763897","90808","41"
"764369","90810","23"
"764555","90813","35"
"765014","90814","8"
"765238","90815","52"
"765642","90822","4"
"765684","90831","1"
"765731","90840","1"
"765746","90895","1"
"765765","91001","17"
"766055","91006","42"
"766509","91007","76"
"767044","91010","31"
"767372","91011","31"
"767728","91016","47"
"768198","91017","1"
"768229","91020","13"
"768548","91024","8"
"768686","91030","20"
"769030","91040","11"
"769274","91042","19"
"769524","91046","2"
"769564","91101","61"
"770109","91103","27"
"770451","91104","21"
"770790","91105","69"
"771253","91106","24"
"771625","91107","98"
"772237","91108","9"
"772508","91109","3"
"772551","91201","26"
"772899","91202","13"
"773157","91203","26"
"773508","91204","72"
"773977","91205","39"
"774433","91206","38"
"774761","91207","2"
"774825","91208","7"
"775025","91209","1"
"775052","91210","86"
"775382","91214","20"
"775728","91301","50"
"776192","91302","43"
"776574","91303","142"
"777205","91304","50"
"777647","91306","29"
"777904","91307","31"
"778250","91311","70"
"778787","91316","37"
"779202","91320","55"
"779606","91321","31"
"780046","91324","135"
"780740","91325","41"
"781068","91326","20"
"781362","91330","1"
"781381","91331","62"
"781834","91335","71"
"782374","91337","1"
"782393","91340","34"
"782837","91341","1"
"782856","91342","50"
"783275","91343","38"
"783618","91344","44"
"784109","91345","19"
"784442","91350","56"
"784889","91351","28"
"785352","91352","46"
"785837","91354","7"
"785985","91355","126"
"786647","91356","52"
"787190","91360","122"
"787763","91361","33"
"788147","91362","85"
"788759","91364","64"
"789310","91367","65"
"789817","91371","1"
"789851","91377","2"
"789983","91381","32"
"790294","91382","1"
"790313","91384","13"
"790489","91387","19"
"790711","91390","4"
"790824","91392","1"
"790868","91401","56"
"791329","91402","55"
"791770","91403","50"
"792283","91404","1"
"792302","91405","56"
"792734","91406","78"
"793280","91411","50"
"793700","91423","81"
"794322","91436","29"
"794649","91501","8"
"794829","91502","86"
"795361","91503","2"
"795395","91504","21"
"795703","91505","51"
"796158","91506","31"
"796486","91508","1"
"796525","91521","2"
"796571","91601","38"
"797030","91602","26"
"797333","91604","68"
"797899","91605","76"
"798471","91606","43"
"798924","91607","27"
"799197","91608","14"
"799351","91701","14"
"799635","91702","48"
"800059","91706","83"
"800596","91708","2"
"800640","91709","77"
"801166","91710","132"
"801828","91711","23"
"802221","91722","42"
"802635","91723","25"
"803002","91724","15"
"803277","91729","5"
"803361","91730","119"
"803998","91731","49"
"804504","91732","30"
"804868","91733","85"
"805386","91737","11"
"805526","91739","80"
"805991","91740","47"
"806459","91741","12"
"806694","91744","56"
"807192","91745","39"
"807596","91746","34"
"807982","91747","1"
"808001","91748","120"
"808665","91750","31"
"809071","91752","37"
"809410","91754","58"
"809920","91755","11"
"810262","91758","1"
"810291","91761","142"
"810810","91762","49"
"811308","91763","111"
"811955","91764","154"
"812504","91765","24"
"812914","91766","37"
"813407","91767","44"
"813836","91768","25"
"814193","91769","3"
"814236","91770","56"
"814819","91773","53"
"815317","91775","10"
"815491","91776","64"
"816108","91780","38"
"816575","91784","16"
"816825","91785","2"
"816856","91786","84"
"817511","91788","1"
"817539","91789","73"
"818091","91790","80"
"818622","91791","39"
"819016","91792","19"
"819251","91801","78"
"819739","91802","2"
"819775","91803","38"
"820178","91901","26"
"820539","91902","8"
"820689","91906","1"
"820729","91910","110"
"821361","91911","117"
"822037","91913","7"
"822230","91914","20"
"822508","91915","35"
"822873","91916","1"
"822940","91932","10"
"823152","91934","1"
"823171","91935","7"
"823322","91941","34"
"823722","91942","72"
"824356","91944","1"
"824375","91945","45"
"824773","91948","1"
"824792","91950","143"
"825467","91951","1"
"825492","91962","1"
"825523","91977","35"
"825882","91978","4"
"826006","91979","2"
"826059","91980","3"
"826121","92003","5"
"826245","92004","3"
"826363","92007","8"
"826523","92008","172"
"827163","92009","49"
"827524","92010","9"
"827674","92011","26"
"828032","92014","24"
"828425","92018","1"
"828456","92019","34"
"828839","92020","143"
"829571","92021","91"
"830199","92024","121"
"830914","92025","152"
"831646","92026","17"
"831964","92027","37"
"832337","92028","36"
"832744","92029","73"
"833268","92036","2"
"833429","92037","88"
"834046","92038","2"
"834077","92040","25"
"834319","92054","105"
"834967","92055","6"
"835068","92056","49"
"835413","92057","21"
"835663","92058","13"
"835890","92059","2"
"835919","92061","1"
"835954","92064","62"
"836526","92065","37"
"836871","92067","7"
"837031","92069","81"
"837544","92070","2"
"837603","92071","69"
"838107","92075","35"
"838546","92078","43"
"839001","92081","32"
"839364","92082","14"
"839591","92083","66"
"840078","92084","32"
"840493","92085","2"
"840606","92096","1"
"840625","92101","117"
"841323","92102","25"
"841646","92103","43"
"842146","92104","30"
"842603","92105","37"
"842988","92106","21"
"843251","92107","21"
"843608","92108","192"
"844149","92109","75"
"844799","92110","120"
"845470","92111","150"
"846160","92113","27"
"846486","92114","18"
"846683","92115","54"
"847244","92116","14"
"847560","92117","41"
"848052","92118","12"
"848385","92119","13"
"848583","92120","44"
"848994","92121","86"
"849495","92122","67"
"849935","92123","53"
"850325","92124","11"
"850470","92126","121"
"851105","92127","20"
"851393","92128","57"
"851854","92129","23"
"852151","92130","27"
"852561","92131","20"
"852855","92135","2"
"852896","92136","3"
"852969","92138","3"
"853012","92139","5"
"853144","92140","1"
"853194","92145","2"
"853272","92154","71"
"853823","92165","1"
"853864","92172","1"
"853894","92173","119"
"854318","92175","1"
"854333","92176","1"
"854375","92182","2"
"854467","92201","66"
"854959","92202","2"
"854989","92203","19"
"855268","92210","2"
"855385","92211","45"
"855815","92220","26"
"856117","92223","32"
"856477","92225","32"
"856744","92227","21"
"856993","92230","108"
"857202","92231","58"
"857691","92233","3"
"857764","92234","65"
"858264","92235","4"
"858318","92236","24"
"858611","92240","23"
"858849","92241","1"
"858903","92242","1"
"858931","92243","108"
"859514","92244","2"
"859553","92249","1"
"859570","92250","5"
"859673","92251","11"
"859815","92252","4"
"859905","92253","56"
"860353","92254","5"
"860396","92255","2"
"860445","92256","3"
"860516","92257","1"
"860545","92258","6"
"860622","92260","159"
"861325","92261","2"
"861371","92262","46"
"861843","92263","1"
"861889","92264","34"
"862264","92266","1"
"862283","92270","35"
"862664","92273","2"
"862693","92274","5"
"862802","92275","1"
"862829","92276","10"
"862953","92277","10"
"863167","92278","3"
"863218","92280","1"
"863236","92281","4"
"863306","92283","1"
"863348","92284","43"
"863755","92301","13"
"863890","92307","23"
"864185","92308","35"
"864495","92309","5"
"864521","92310","1"
"864583","92311","65"
"865092","92313","9"
"865282","92314","4"
"865433","92315","22"
"865811","92316","20"
"866062","92317","4"
"866186","92320","8"
"866309","92324","50"
"866753","92325","6"
"866931","92332","1"
"866958","92334","4"
"867031","92335","116"
"867616","92336","48"
"867977","92337","29"
"868214","92338","4"
"868266","92342","1"
"868299","92344","1"
"868358","92345","71"
"868920","92346","31"
"869267","92352","9"
"869433","92354","15"
"869639","92356","5"
"869734","92359","6"
"869830","92363","9"
"870009","92364","2"
"870045","92365","1"
"870089","92369","1"
"870117","92371","10"
"870235","92372","2"
"870287","92373","68"
"870871","92374","63"
"871357","92376","57"
"871843","92377","4"
"871946","92378","2"
"872027","92382","3"
"872109","92386","2"
"872137","92391","2"
"872180","92392","108"
"872788","92393","1"
"872818","92394","16"
"872941","92395","33"
"873392","92397","3"
"873498","92398","3"
"873556","92399","37"
"873950","92401","8"
"874139","92402","1"
"874158","92404","33"
"874484","92405","16"
"874739","92407","21"
"874953","92408","91"
"875558","92410","51"
"876042","92411","9"
"876237","92412","1"
"876252","92418","1"
"876271","92501","23"
"876624","92503","139"
"877318","92504","65"
"877731","92505","25"
"878098","92506","51"
"878594","92507","90"
"879164","92508","29"
"879437","92509","36"
"879779","92517","1"
"879875","92530","65"
"880393","92532","22"
"880650","92539","5"
"880717","92543","36"
"881080","92544","23"
"881385","92545","53"
"881844","92548","2"
"881923","92549","7"
"882082","92551","15"
"882282","92553","84"
"882878","92555","20"
"883126","92557","25"
"883357","92562","77"
"883939","92563","27"
"884283","92564","1"
"884300","92567","2"
"884368","92570","31"
"884663","92571","27"
"884961","92582","4"
"885040","92583","22"
"885288","92584","33"
"885600","92585","7"
"885701","92586","12"
"885868","92587","4"
"886027","92589","1"
"886070","92590","54"
"886559","92591","130"
"887134","92592","48"
"887603","92595","11"
"887818","92596","7"
"887938","92599","1"
"887957","92602","25"
"888223","92603","6"
"888361","92604","27"
"888691","92606","27"
"889045","92607","1"
"889072","92609","1"
"889091","92610","22"
"889397","92612","24"
"889695","92614","39"
"890105","92616","2"
"890136","92618","138"
"890781","92620","17"
"891095","92623","1"
"891113","92624","7"
"891242","92625","20"
"891572","92626","275"
"892329","92627","116"
"893077","92628","3"
"893120","92629","35"
"893521","92630","87"
"894070","92637","7"
"894196","92646","43"
"894606","92647","114"
"895234","92648","77"
"895778","92649","36"
"896163","92651","32"
"896710","92653","81"
"897352","92655","7"
"897466","92656","39"
"897888","92657","12"
"898037","92660","115"
"898625","92661","3"
"898742","92662","3"
"898903","92663","39"
"899329","92672","44"
"899840","92673","30"
"900224","92675","67"
"900771","92676","2"
"900821","92677","73"
"901367","92679","8"
"901547","92683","157"
"902354","92688","40"
"902760","92690","3"
"902827","92691","116"
"903439","92692","45"
"903893","92694","15"
"904175","92701","62"
"904661","92702","4"
"904710","92703","40"
"905082","92704","87"
"905706","92705","106"
"906415","92706","29"
"906739","92707","39"
"907155","92708","113"
"907778","92780","77"
"908394","92782","51"
"908760","92801","86"
"909326","92802","41"
"909759","92803","2"
"909811","92804","42"
"910264","92805","54"
"910774","92806","104"
"911342","92807","53"
"911737","92808","16"
"911980","92814","2"
"911995","92817","2"
"912026","92821","163"
"912690","92822","2"
"912751","92831","55"
"913210","92832","53"
"913693","92833","38"
"914141","92835","20"
"914392","92840","23"
"914712","92841","45"
"915098","92843","69"
"915561","92844","25"
"915971","92845","10"
"916210","92860","49"
"916613","92861","2"
"916773","92865","50"
"917313","92866","23"
"917674","92867","76"
"918216","92868","73"
"918701","92869","29"
"919007","92870","41"
"919465","92878","1"
"919484","92879","73"
"919980","92880","37"
"920405","92881","52"
"920814","92882","68"
"921298","92883","27"
"921602","92885","1"
"921630","92886","30"
"922024","92887","23"
"922282","93001","52"
"922845","93002","2"
"922864","93003","167"
"923638","93004","12"
"923808","93006","2"
"923849","93010","167"
"924468","93012","24"
"924766","93013","21"
"925103","93015","16"
"925363","93016","1"
"925397","93021","40"
"925792","93022","3"
"925926","93023","25"
"926318","93030","110"
"926974","93031","1"
"927015","93033","43"
"927416","93035","4"
"927550","93036","54"
"927986","93040","1"
"928005","93041","13"
"928213","93060","30"
"928497","93062","1"
"928545","93063","46"
"929065","93065","121"
"929739","93066","1"
"929825","93067","3"
"929928","93101","118"
"930613","93102","1"
"930644","93103","32"
"930984","93105","58"
"931523","93108","18"
"931801","93109","10"
"931966","93110","6"
"932185","93111","14"
"932416","93116","1"
"932435","93117","68"
"932975","93118","1"
"933035","93199","1"
"933066","93202","2"
"933113","93203","10"
"933283","93204","7"
"933409","93206","6"
"933487","93208","1"
"933505","93210","18"
"933717","93212","13"
"933896","93215","39"
"934280","93218","1"
"934328","93219","3"
"934431","93221","15"
"934632","93222","1"
"934649","93223","7"
"934781","93225","6"
"934894","93227","3"
"934937","93230","82"
"935528","93234","5"
"935660","93235","2"
"935707","93238","4"
"935816","93239","3"
"935865","93240","13"
"936053","93241","11"
"936234","93242","1"
"936263","93243","9"
"936348","93245","18"
"936633","93247","11"
"936788","93249","8"
"936842","93250","11"
"936984","93252","1"
"937026","93255","1"
"937052","93256","3"
"937156","93257","77"
"937763","93261","2"
"937792","93263","18"
"937998","93265","2"
"938064","93267","2"
"938111","93268","17"
"938389","93270","3"
"938460","93271","6"
"938544","93272","5"
"938587","93274","95"
"939211","93277","114"
"939774","93278","1"
"939802","93279","1"
"939842","93280","19"
"940117","93286","9"
"940264","93291","59"
"940796","93292","43"
"941144","93301","51"
"941673","93303","1"
"941692","93304","117"
"942215","93305","22"
"942617","93306","57"
"943069","93307","54"
"943437","93308","101"
"943947","93309","92"
"944507","93311","32"
"944837","93312","62"
"945291","93313","66"
"945674","93314","8"
"945901","93401","112"
"946653","93402","9"
"946832","93403","2"
"946875","93405","50"
"947285","93406","2"
"947316","93420","45"
"947811","93422","50"
"948372","93424","4"
"948454","93427","17"
"948728","93428","7"
"948975","93430","3"
"949094","93433","16"
"949409","93434","6"
"949493","93435","1"
"949524","93436","46"
"950082","93438","1"
"950100","93440","2"
"950149","93441","2"
"950230","93442","23"
"950665","93444","13"
"950878","93445","3"
"950982","93446","93"
"951613","93447","5"
"951693","93449","37"
"952064","93451","3"
"952156","93453","1"
"952198","93454","118"
"952886","93455","38"
"953330","93456","5"
"953399","93458","26"
"953738","93460","7"
"953932","93463","16"
"954264","93464","1"
"954294","93465","9"
"954484","93501","8"
"954613","93504","1"
"954631","93505","8"
"954776","93510","7"
"954925","93513","2"
"954967","93514","29"
"955376","93516","4"
"955432","93517","3"
"955566","93526","1"
"955587","93527","3"
"955640","93529","1"
"955694","93532","2"
"955713","93534","82"
"956321","93535","28"
"956625","93536","41"
"956991","93541","3"
"957050","93543","8"
"957173","93545","4"
"957307","93546","19"
"957608","93549","1"
"957635","93550","48"
"958058","93551","87"
"958599","93552","27"
"958804","93553","1"
"958894","93555","33"
"959337","93556","1"
"959354","93560","14"
"959487","93561","22"
"959821","93562","2"
"959882","93581","1"
"959957","93601","1"
"959974","93602","1"
"960089","93606","1"
"960140","93609","5"
"960231","93610","17"
"960420","93611","26"
"960726","93612","109"
"961338","93614","5"
"961457","93615","1"
"961485","93616","1"
"961512","93618","32"
"961851","93619","7"
"962024","93620","7"
"962139","93621","1"
"962168","93622","9"
"962311","93624","2"
"962352","93625","10"
"962496","93626","1"
"962546","93630","13"
"962767","93631","14"
"963010","93635","42"
"963419","93636","9"
"963539","93637","56"
"964014","93638","35"
"964361","93640","7"
"964517","93643","3"
"964573","93644","20"
"964921","93646","4"
"965043","93647","6"
"965137","93648","8"
"965273","93650","17"
"965491","93651","4"
"965633","93654","25"
"965976","93656","5"
"966094","93657","26"
"966421","93660","5"
"966502","93662","44"
"966849","93664","1"
"966955","93666","1"
"966986","93668","1"
"967023","93673","3"
"967075","93675","1"
"967143","93701","19"
"967374","93702","40"
"967738","93703","41"
"968137","93704","32"
"968541","93705","20"
"968775","93706","35"
"969108","93710","153"
"969713","93711","61"
"970299","93720","90"
"970808","93721","19"
"971201","93722","70"
"971652","93723","1"
"971718","93725","25"
"971957","93726","81"
"972478","93727","66"
"972984","93728","13"
"973255","93729","1"
"973281","93730","2"
"973377","93740","1"
"973431","93901","66"
"973949","93902","2"
"973992","93905","39"
"974333","93906","83"
"974840","93907","40"
"975209","93908","9"
"975385","93920","3"
"975469","93921","45"
"975926","93923","23"
"976256","93924","6"
"976390","93925","1"
"976434","93926","11"
"976566","93927","9"
"976725","93930","27"
"976976","93933","23"
"977301","93940","83"
"977949","93950","20"
"978298","93953","4"
"978365","93955","64"
"978854","93960","12"
"979042","94002","28"
"979397","94005","9"
"979518","94010","71"
"980104","94014","62"
"980580","94015","77"
"981027","94017","2"
"981055","94018","2"
"981119","94019","27"
"981471","94020","2"
"981517","94022","28"
"981922","94023","1"
"981941","94024","8"
"982103","94025","50"
"982584","94026","1"
"982600","94027","2"
"982649","94028","3"
"982718","94030","23"
"983080","94035","1"
"983096","94037","2"
"983135","94038","2"
"983175","94040","73"
"983636","94041","22"
"983917","94043","29"
"984295","94044","26"
"984634","94060","3"
"984727","94061","32"
"985029","94062","11"
"985246","94063","118"
"985836","94064","1"
"985864","94065","1"
"985915","94066","64"
"986405","94070","75"
"986917","94080","91"
"987431","94083","1"
"987450","94085","15"
"987718","94086","30"
"988108","94087","73"
"988645","94088","1"
"988673","94089","16"
"988852","94102","85"
"989367","94103","248"
"990113","94104","18"
"990412","94105","31"
"990777","94107","70"
"991316","94108","136"
"991906","94109","60"
"992479","94110","88"
"993105","94111","45"
"993541","94112","36"
"993913","94114","48"
"994446","94115","53"
"994987","94116","18"
"995296","94117","50"
"995729","94118","68"
"996374","94121","24"
"996769","94122","37"
"997241","94123","54"
"997737","94124","64"
"998218","94126","1"
"998237","94127","17"
"998512","94128","7"
"998645","94129","5"
"998712","94130","2"
"998750","94131","8"
"998936","94132","50"
"999346","94133","94"
"999920","94134","14"
"1000137","94142","1"
"1000169","94143","1"
"1000206","94208","1"
"1000225","94301","50"
"1000675","94303","32"
"1000992","94304","61"
"1001295","94305","5"
"1001398","94306","39"
"1001746","94401","41"
"1002239","94402","33"
"1002565","94403","103"
"1003146","94404","32"
"1003461","94501","62"
"1004061","94502","2"
"1004130","94503","11"
"1004357","94505","1"
"1004409","94506","13"
"1004671","94507","12"
"1004907","94508","2"
"1004986","94509","75"
"1005554","94510","30"
"1005952","94511","2"
"1006021","94513","79"
"1006541","94514","3"
"1006618","94515","13"
"1006834","94517","5"
"1006977","94518","12"
"1007135","94519","9"
"1007343","94520","170"
"1008087","94521","36"
"1008451","94523","79"
"1008990","94525","1"
"1009020","94526","41"
"1009545","94530","44"
"1009930","94531","35"
"1010249","94533","119"
"1010934","94534","27"
"1011261","94535","3"
"1011353","94536","31"
"1011740","94538","139"
"1012428","94539","28"
"1012757","94540","1"
"1012776","94541","48"
"1013276","94542","5"
"1013369","94543","1"
"1013388","94544","72"
"1013864","94545","86"
"1014426","94546","39"
"1014844","94547","5"
"1015013","94549","36"
"1015480","94550","61"
"1015997","94551","51"
"1016465","94552","3"
"1016585","94553","53"
"1016991","94555","7"
"1017157","94556","13"
"1017359","94558","104"
"1017981","94559","60"
"1018533","94560","85"
"1019060","94561","20"
"1019338","94563","10"
"1019553","94564","42"
"1019900","94565","64"
"1020329","94566","41"
"1020826","94568","103"
"1021381","94569","1"
"1021398","94571","8"
"1021501","94572","3"
"1021557","94573","2"
"1021585","94574","31"
"1021991","94575","2"
"1022037","94577","91"
"1022625","94578","56"
"1023139","94579","17"
"1023390","94580","18"
"1023595","94581","1"
"1023624","94582","1"
"1023679","94583","56"
"1024134","94585","22"
"1024376","94586","4"
"1024419","94587","58"
"1024863","94588","123"
"1025458","94589","26"
"1025706","94590","55"
"1026198","94591","39"
"1026575","94595","9"
"1026726","94596","137"
"1027342","94597","20"
"1027543","94598","23"
"1027795","94599","9"
"1027954","94601","44"
"1028455","94602","9"
"1028631","94603","10"
"1028920","94605","17"
"1029174","94606","35"
"1029570","94607","45"
"1030100","94608","80"
"1030635","94609","21"
"1030961","94610","17"
"1031302","94611","38"
"1031771","94612","29"
"1032201","94617","1"
"1032220","94618","22"
"1032578","94619","16"
"1032739","94621","36"
"1033088","94649","1"
"1033103","94701","1"
"1033122","94702","21"
"1033518","94703","9"
"1033760","94704","40"
"1034232","94705","23"
"1034633","94706","17"
"1034936","94707","11"
"1035232","94709","11"
"1035444","94710","70"
"1035972","94720","1"
"1035995","94801","16"
"1036243","94803","13"
"1036454","94804","47"
"1036876","94805","16"
"1037130","94806","64"
"1037598","94901","121"
"1038267","94903","41"
"1038705","94904","17"
"1038961","94920","6"
"1039174","94923","2"
"1039257","94924","4"
"1039364","94925","68"
"1039817","94928","55"
"1040309","94930","5"
"1040506","94931","23"
"1040883","94939","12"
"1041143","94941","48"
"1041625","94945","47"
"1042077","94947","18"
"1042311","94949","14"
"1042618","94951","4"
"1042748","94952","90"
"1043391","94954","36"
"1043776","94956","6"
"1043943","94960","13"
"1044277","94965","22"
"1044668","94970","1"
"1044716","94972","1"
"1044756","94976","2"
"1044830","95003","19"
"1045131","95004","4"
"1045202","95005","6"
"1045282","95006","7"
"1045434","95008","110"
"1046066","95010","53"
"1046593","95012","8"
"1046757","95014","52"
"1047267","95018","14"
"1047471","95019","14"
"1047663","95020","169"
"1048381","95021","3"
"1048412","95023","40"
"1048868","95030","35"
"1049336","95032","35"
"1049708","95033","2"
"1049748","95035","164"
"1050417","95036","2"
"1050448","95037","47"
"1050978","95039","5"
"1051082","95044","1"
"1051099","95045","1"
"1051159","95046","8"
"1051281","95050","165"
"1051916","95051","78"
"1052481","95053","1"
"1052512","95054","40"
"1052871","95060","78"
"1053513","95061","1"
"1053544","95062","53"
"1054072","95065","9"
"1054228","95066","26"
"1054626","95070","14"
"1054909","95073","31"
"1055240","95076","77"
"1055774","95077","1"
"1055789","95101","1"
"1055808","95110","27"
"1056197","95111","33"
"1056528","95112","96"
"1057141","95113","11"
"1057367","95116","36"
"1057725","95117","22"
"1058011","95118","54"
"1058429","95119","12"
"1058559","95120","15"
"1058766","95121","24"
"1059042","95122","85"
"1059607","95123","107"
"1060191","95124","47"
"1060628","95125","56"
"1061186","95126","34"
"1061619","95127","29"
"1061929","95128","97"
"1062510","95129","94"
"1063045","95130","12"
"1063250","95131","31"
"1063598","95132","19"
"1063787","95133","19"
"1064070","95134","4"
"1064190","95135","6"
"1064298","95136","29"
"1064567","95138","4"
"1064679","95139","3"
"1064790","95148","22"
"1065014","95155","1"
"1065029","95157","1"
"1065053","95160","1"
"1065068","95192","2"
"1065095","95201","1"
"1065114","95202","11"
"1065343","95203","9"
"1065586","95204","23"
"1065923","95205","62"
"1066436","95206","27"
"1066734","95207","107"
"1067310","95209","12"
"1067520","95210","54"
"1067856","95211","1"
"1067875","95212","25"
"1068106","95213","1"
"1068125","95215","16"
"1068333","95219","23"
"1068643","95220","2"
"1068734","95221","5"
"1068831","95222","14"
"1069025","95223","6"
"1069244","95228","3"
"1069310","95230","1"
"1069327","95231","2"
"1069407","95236","3"
"1069475","95237","10"
"1069617","95240","59"
"1070212","95241","2"
"1070252","95242","25"
"1070590","95246","2"
"1070621","95247","4"
"1070881","95249","5"
"1071067","95252","8"
"1071202","95255","1"
"1071246","95258","3"
"1071312","95269","1"
"1071351","95301","39"
"1071792","95304","43"
"1072211","95305","1"
"1072259","95306","2"
"1072294","95307","34"
"1072644","95311","1"
"1072683","95313","1"
"1072701","95315","7"
"1072819","95316","3"
"1072907","95319","2"
"1072950","95320","14"
"1073127","95321","1"
"1073169","95322","14"
"1073279","95323","1"
"1073297","95324","5"
"1073402","95326","6"
"1073504","95327","10"
"1073628","95328","1"
"1073698","95330","17"
"1073871","95333","1"
"1073913","95334","11"
"1074044","95336","53"
"1074583","95337","36"
"1075000","95338","12"
"1075252","95340","70"
"1075788","95341","9"
"1075943","95344","1"
"1076004","95348","39"
"1076399","95350","102"
"1077043","95351","56"
"1077530","95352","2"
"1077570","95353","2"
"1077619","95354","38"
"1078063","95355","38"
"1078399","95356","136"
"1078989","95357","7"
"1079094","95358","11"
"1079364","95360","7"
"1079483","95361","35"
"1079890","95363","20"
"1080120","95365","3"
"1080159","95366","20"
"1080378","95367","25"
"1080654","95368","12"
"1080813","95369","1"
"1080832","95370","60"
"1081355","95372","1"
"1081384","95374","1"
"1081433","95376","52"
"1081955","95377","8"
"1082085","95378","1"
"1082105","95379","1"
"1082136","95380","81"
"1082743","95381","4"
"1082812","95382","22"
"1083120","95383","6"
"1083265","95386","8"
"1083390","95387","6"
"1083438","95388","5"
"1083545","95389","9"
"1083700","95401","107"
"1084304","95402","5"
"1084397","95403","68"
"1084890","95404","38"
"1085460","95405","35"
"1085826","95406","1"
"1085857","95407","111"
"1086429","95409","16"
"1086632","95410","1"
"1086663","95415","2"
"1086744","95416","2"
"1086829","95422","17"
"1087052","95423","3"
"1087107","95425","14"
"1087307","95426","1"
"1087344","95428","3"
"1087535","95436","3"
"1087659","95437","34"
"1088153","95439","3"
"1088215","95441","2"
"1088275","95442","3"
"1088353","95445","7"
"1088501","95446","7"
"1088663","95448","39"
"1089139","95449","2"
"1089229","95451","7"
"1089338","95452","2"
"1089413","95453","31"
"1089767","95454","7"
"1089887","95456","1"
"1089928","95457","4"
"1090026","95458","2"
"1090074","95459","1"
"1090093","95460","7"
"1090324","95461","3"
"1090482","95462","2"
"1090518","95464","4"
"1090572","95465","1"
"1090615","95466","2"
"1090686","95467","1"
"1090724","95468","4"
"1090820","95469","1"
"1090865","95470","3"
"1090964","95472","26"
"1091428","95473","1"
"1091456","95476","46"
"1092069","95482","76"
"1092694","95485","2"
"1092779","95490","26"
"1093069","95492","26"
"1093437","95501","97"
"1094135","95503","26"
"1094431","95518","1"
"1094450","95519","12"
"1094680","95521","41"
"1095181","95525","1"
"1095252","95531","24"
"1095569","95536","5"
"1095682","95538","1"
"1095701","95540","40"
"1096093","95542","13"
"1096306","95546","2"
"1096333","95547","1"
"1096349","95548","2"
"1096424","95553","1"
"1096451","95554","1"
"1096543","95560","11"
"1096673","95562","3"
"1096742","95565","4"
"1096790","95567","3"
"1096852","95570","1"
"1096898","95573","9"
"1096989","95585","1"
"1097029","95587","1"
"1097063","95589","2"
"1097124","95602","14"
"1097335","95603","76"
"1097983","95605","11"
"1098230","95608","43"
"1098697","95610","93"
"1099388","95614","3"
