"","GEO.id2","ESTAB"
"3024931","46406","1"
"3026761","46407","2"
"3028661","46408","2"
"3033121","46410","6"
"3041691","46506","3"
"3047711","46514","1"
"3053211","46516","5"
"3057951","46517","1"
"3062111","46524","1"
"3062621","46526","4"
"3068091","46528","3"
"3070621","46530","3"
"3078131","46536","1"
"3079381","46538","1"
"3086011","46544","5"
"3090091","46545","8"
"3096991","46550","2"
"3101341","46553","1"
"3105671","46561","3"
"3108261","46563","3"
"3112921","46565","5"
"3116761","46567","4"
"3121591","46573","1"
"3124611","46580","3"
"3133331","46590","4"
"3134731","46601","1"
"3137111","46613","1"
"3138911","46614","3"
"3143351","46615","3"
"3146731","46617","3"
"3148441","46619","2"
"3151591","46628","4"
"3155191","46635","1"
"3156641","46637","2"
"3161201","46703","5"
"3166461","46705","1"
"3167381","46706","5"
"3172431","46711","1"
"3175271","46714","3"
"3180291","46723","2"
"3182131","46725","3"
"3186591","46732","1"
"3186991","46733","5"
"3193751","46738","1"
"3196021","46741","1"
"3200951","46750","5"
"3205831","46755","3"
"3209741","46759","1"
"3210041","46761","2"
"3213091","46765","2"
"3214661","46767","1"
"3216291","46770","1"
"3217521","46772","1"
"3219221","46774","3"
"3224261","46783","3"
"3226031","46784","2"
"3229061","46792","3"
"3231381","46795","2"
"3233971","46802","3"
"3239911","46804","3"
"3245741","46805","7"
"3252191","46806","4"
"3254811","46807","1"
"3256511","46808","2"
"3260751","46809","3"
"3263741","46814","1"
"3264711","46815","7"
"3267851","46816","1"
"3269531","46818","1"
"3273621","46825","5"
"3279641","46835","1"
"3283751","46901","9"
"3289551","46902","7"
"3294801","46903","1"
"3296011","46911","1"
"3297431","46917","1"
"3297961","46919","1"
"3298731","46923","1"
"3300921","46928","1"
"3308341","46947","2"
"3313251","46952","4"
"3317791","46953","3"
"3322701","46962","4"
"3325261","46970","3"
"3329851","46975","3"
"3334301","46979","2"
"3336631","46987","1"
"3338361","46992","5"
"3343201","46994","1"
"3343841","46996","5"
"3346551","47001","3"
"3349821","47006","4"
"3353621","47012","1"
"3358171","47025","4"
"3362651","47031","1"
"3366801","47038","1"
"3373061","47102","2"
"3374721","47106","1"
"3378601","47112","1"
"3385731","47122","2"
"3389441","47129","7"
"3395241","47130","2"
"3404271","47150","10"
"3413691","47167","2"
"3417011","47170","1"
"3420231","47172","1"
"3423911","47201","5"
"3430161","47203","2"
"3432731","47220","4"
"3434161","47223","1"
"3436281","47240","5"
"3442511","47246","1"
"3443671","47250","10"
"3452031","47272","1"
"3452441","47274","6"
"3459111","47302","3"
"3462791","47303","3"
"3468401","47304","3"
"3473081","47305","1"
"3478461","47330","1"
"3479541","47331","5"
"3483341","47334","1"
"3484581","47336","1"
"3485771","47337","1"
"3487541","47346","1"
"3490741","47353","2"
"3495231","47359","1"
"3496801","47362","6"
"3502181","47371","3"
"3505761","47374","7"
"3514321","47384","1"
"3517331","47394","3"
"3519961","47396","1"
"3520711","47401","6"
"3527111","47403","4"
"3530421","47404","5"
"3537371","47408","9"
"3540421","47421","6"
"3545631","47424","3"
"3548491","47432","1"
"3551301","47441","4"
"3555061","47446","1"
"3557281","47448","8"
"3560981","47449","1"
"3561621","47452","1"
"3565301","47456","1"
"3565781","47460","1"
"3569721","47471","1"
"3570521","47501","3"
"3578851","47522","1"
"3579001","47523","1"
"3581871","47532","1"
"3584861","47542","4"
"3587551","47546","3"
"3593981","47552","1"
"3596651","47558","3"
"3599791","47567","1"
"3603811","47580","1"
"3604801","47586","1"
"3608491","47591","7"
"3614601","47601","2"
"3617081","47610","1"
"3619521","47620","1"
"3622341","47630","6"
"3626161","47631","2"
"3626931","47633","1"
"3630721","47639","2"
"3632391","47648","1"
"3635261","47665","1"
"3639771","47708","1"
"3641551","47710","5"
"3645061","47711","3"
"3649501","47712","2"
"3653631","47713","1"
"3655041","47714","4"
"3659111","47715","7"
"3666561","47720","1"
"3668171","47725","1"
"3670201","47802","11"
"3676601","47803","2"
"3679831","47804","1"
"3683741","47807","3"
"3687771","47834","2"
"3691821","47840","1"
"3693501","47842","2"
"3696151","47848","1"
"3696901","47850","1"
"3698041","47858","1"
"3698691","47862","1"
"3699411","47868","1"
"3699561","47871","1"
"3699951","47872","1"
"3702691","47879","1"
"3703141","47882","3"
"3705721","47885","1"
"3707011","47901","4"
"3709791","47904","2"
"3713931","47905","8"
"3725161","47909","2"
"3727771","47918","1"
"3730961","47923","1"
"3734061","47932","2"
"3735901","47933","3"
"3741031","47944","1"
"3742551","47946","1"
"3744401","47951","1"
"3746531","47954","1"
"3754551","47975","1"
"3756081","47978","2"
"3759531","47981","1"
"3762351","47992","1"
"3762761","47993","1"
"3763341","47995","1"
"3767111","50009","1"
"3770431","50010","8"
"3777031","50014","2"
"3779261","50020","2"
"3784561","50022","5"
"3788301","50023","2"
"3790911","50025","2"
"3794261","50036","3"
"3798241","50047","2"
"3799301","50049","2"
"3801811","50054","1"
"3807391","50071","1"
"3809461","50076","1"
"3810391","50107","1"
"3810801","50109","1"
"3813261","50112","3"
"3816351","50115","1"
"3818161","50123","1"
"3819881","50125","2"
"3823431","50126","4"
"3826721","50129","3"
"3829531","50131","1"
"3833051","50138","3"
"3835911","50140","1"
"3837811","50144","2"
"3840801","50158","6"
"3848991","50171","5"
"3850831","50201","1"
"3852941","50207","1"
"3853781","50208","2"
"3859191","50213","2"
"3861781","50216","1"
"3863061","50219","6"
"3867361","50220","1"
"3870231","50225","1"
"3870561","50226","1"
"3874121","50244","1"
"3875481","50248","1"
"3877391","50249","1"
"3878061","50250","1"
"3879331","50251","1"
"3880561","50263","2"
"3882641","50265","5"
"3887361","50266","7"
"3897611","50309","1"
"3901001","50310","5"
"3908721","50312","3"
"3911991","50313","1"
"3915961","50314","1"
"3917981","50315","5"
"3924291","50317","4"
"3928421","50320","2"
"3931931","50321","1"
"3933901","50322","8"
"3939531","50323","1"
"3940941","50325","1"
"3947051","50401","2"
"3953641","50421","1"
"3955151","50423","3"
"3957881","50428","1"
"3960901","50434","1"
"3961711","50436","3"
"3965601","50441","3"
"3968071","50447","1"
"3972211","50459","1"
"3973291","50461","3"
"3977021","50468","1"
"3978131","50472","5"
"3982071","50501","11"
"3987951","50510","1"
"3988511","50511","3"
"3992421","50514","1"
"3993391","50517","1"
"3994211","50522","1"
"3994611","50525","4"
"3998441","50535","1"
"3998681","50536","1"
"4000951","50540","1"
"4002801","50548","2"
"4005571","50551","2"
"4005841","50554","3"
"4007211","50561","1"
"4007771","50563","1"
"4009851","50574","1"
"4012171","50579","1"
"4013481","50581","1"
"4014021","50583","1"
"4016391","50588","5"
"4020671","50590","1"
"4021251","50594","1"
"4021401","50595","2"
"4024211","50597","2"
"4028461","50604","1"
"4029341","50607","2"
"4029741","50613","4"
"4035771","50616","2"
"4039611","50621","2"
"4043031","50627","1"
"4046721","50634","1"
"4047001","50635","1"
"4047651","50636","2"
"4048961","50638","2"
"4050981","50642","1"
"4052321","50644","4"
"4056931","50650","1"
"4057211","50651","2"
"4059521","50659","1"
"4062081","50662","1"
"4065041","50665","3"
"4067421","50669","1"
"4068881","50674","1"
"4071621","50677","3"
"4074891","50680","1"
"4075431","50682","1"
"4075961","50701","2"
"4080521","50702","7"
"4086121","50703","1"
"4088911","50707","2"
"4090671","50801","1"
"4093811","50833","1"
"4094911","50841","1"
"4097691","50849","4"
"4100151","50854","1"
"4106081","51010","1"
"4106231","51012","1"
"4109721","51019","1"
"4110681","51023","1"
"4112131","51024","1"
"4112581","51025","2"
"4113581","51026","1"
"4114221","51028","1"
"4115421","51031","5"
"4119371","51034","2"
"4120761","51035","1"
"4121581","51038","1"
"4122581","51040","3"
"4124131","51041","3"
"4127111","51046","1"
"4130591","51054","1"
"4133651","51101","4"
"4143531","51105","2"
"4145651","51106","8"
"4152851","51109","1"
"4154151","51201","2"
"4157741","51234","1"
"4159991","51239","1"
"4160841","51240","1"
"4165111","51247","1"
"4166931","51248","2"
"4167921","51249","1"
"4169471","51250","3"
"4172571","51301","1"
"4177401","51331","3"
"4179061","51334","1"
"4182731","51346","2"
"4184591","51350","1"
"4184871","51351","2"
"4186631","51354","1"
"4187041","51355","1"
"4188731","51360","2"
"4192481","51401","4"
"4199051","51442","3"
"4202511","51443","2"
"4203311","51445","3"
"4205601","51448","1"
"4205881","51449","2"
"4208781","51455","2"
"4210841","51461","1"
"4212121","51466","1"
"4213051","51501","4"
"4218171","51502","1"
"4218571","51503","4"
"4223381","51510","1"
"4226251","51529","2"
"4228641","51534","3"
"4231081","51537","2"
"4233821","51545","1"
"4234781","51549","1"
"4239981","51566","2"
"4245251","51579","1"
"4246211","51601","7"
"4249351","51632","2"
"4251991","51640","1"
"4253371","51652","1"
"4254971","52001","5"
"4260921","52002","3"
"4265881","52003","2"
"4269631","52004","1"
"4270031","52031","4"
"4271821","52033","1"
"4273371","52039","1"
"4273721","52040","1"
"4276701","52042","1"
"4277391","52043","4"
"4279601","52045","1"
"4281121","52052","3"
"4283541","52057","3"
"4286721","52060","1"
"4290841","52069","2"
"4294431","52079","1"
"4294671","52101","2"
"4300151","52135","1"
"4300391","52136","3"
"4305561","52151","1"
"4307451","52157","1"
"4311441","52165","1"
"4315571","52175","1"
"4317721","52203","4"
"4319591","52205","1"
"4322421","52208","2"
"4323741","52209","1"
"4325701","52213","1"
"4328981","52224","2"
"4330571","52228","1"
"4330851","52233","1"
"4333391","52240","10"
"4339791","52241","7"
"4346301","52245","3"
"4348441","52246","2"
"4351091","52247","1"
"4353521","52248","1"
"4354411","52253","2"
"4357401","52302","6"
"4362731","52306","1"
"4363131","52310","3"
"4366061","52314","4"
"4368491","52316","1"
"4372451","52323","1"
"4373361","52325","1"
"4375011","52332","1"
"4376351","52336","1"
"4376961","52338","1"
"4379181","52340","1"
"4379621","52342","1"
"4381841","52346","1"
"4383541","52349","3"
"4386991","52353","6"
"4391961","52361","2"
"4395891","52401","1"
"4398041","52402","10"
"4404461","52403","2"
"4407521","52404","3"
"4416361","52501","3"
"4421791","52531","4"
"4424161","52535","1"
"4427061","52544","3"
"4430321","52551","1"
"4432321","52556","9"
"4438831","52571","1"
"4439371","52577","8"
"4445311","52591","3"
"4447201","52601","8"
"4453181","52624","1"
"4454701","52627","3"
"4458401","52632","3"
"4462301","52637","1"
"4463901","52639","1"
"4464701","52641","3"
"4468461","52649","1"
"4469001","52650","1"
"4469301","52653","1"
"4474891","52657","1"
"4476631","52722","7"
"4481051","52726","1"
"4482281","52730","1"
"4483451","52732","8"
"4488991","52738","1"
"4490221","52742","3"
"4492981","52745","1"
"4493261","52747","1"
"4494661","52748","1"
"4496831","52753","2"
"4499051","52759","1"
"4499201","52761","3"
"4504791","52772","2"
"4507461","52776","1"
"4508671","52778","2"
"4510121","52801","2"
"4511691","52802","3"
"4514221","52803","4"
"4520221","52806","4"
"4526381","52807","5"
"4532181","60002","3"
"4536301","60004","10"
"4542011","60005","6"
"4547041","60007","3"
"4551701","60008","1"
"4555391","60010","3"
"4562861","60013","1"
"4565921","60014","6"
"4572641","60015","6"
"4577281","60016","6"
"4581871","60018","3"
"4586601","60020","1"
"4590801","60022","4"
"4592911","60025","2"
"4598381","60026","5"
"4601041","60030","5"
"4605011","60031","4"
"4611301","60033","1"
"4614111","60035","4"
"4622901","60042","1"
"4625051","60044","3"
"4627881","60045","3"
"4632261","60046","3"
"4635191","60047","5"
"4641361","60048","6"
"4646141","60050","7"
"4651971","60051","1"
"4655401","60053","4"
"4659561","60056","3"
"4664671","60060","5"
"4669921","60061","7"
"4675541","60062","11"
"4682841","60064","2"
"4685121","60067","4"
"4690121","60068","2"
"4694541","60069","1"
"4696721","60070","2"
"4700661","60073","2"
"4705441","60074","3"
"4710231","60076","8"
"4715061","60077","6"
"4720901","60081","2"
"4722261","60083","1"
"4723331","60084","2"
"4726511","60085","2"
"4731771","60087","2"
"4734351","60089","9"
"4739161","60090","4"
"4743751","60091","1"
"4748731","60093","3"
"4753381","60096","1"
"4755441","60098","7"
"4760491","60099","3"
"4763771","60101","2"
"4767891","60102","5"
"4773871","60103","1"
"4779031","60106","2"
"4782521","60107","1"
"4786121","60108","8"
"4792011","60110","1"
"4795391","60112","1"
"4796721","60115","5"
"4802691","60118","5"
"4809231","60120","5"
"4813611","60123","3"
"4818011","60124","1"
"4818801","60126","6"
"4824901","60130","1"
"4828341","60131","1"
"4834421","60134","4"
"4840661","60135","1"
"4842241","60137","5"
"4847271","60139","2"
"4850781","60140","3"
"4853121","60142","2"
"4856921","60143","1"
"4859451","60148","7"
"4866401","60151","1"
"4866851","60152","1"
"4868951","60153","1"
"4871971","60154","1"
"4875461","60156","1"
"4878081","60157","1"
"4878471","60160","2"
"4882471","60162","1"
"4886351","60164","2"
"4891091","60169","1"
"4895391","60172","4"
"4899031","60173","6"
"4904981","60174","6"
"4913121","60176","1"
"4915201","60177","1"
"4918801","60178","4"
"4922941","60181","6"
"4929751","60185","3"
"4933941","60187","3"
"4939841","60188","3"
"4944011","60189","1"
"4947381","60191","1"
"4950391","60192","3"
"4952311","60193","2"
"4963241","60199","1"
"4963391","60201","6"
"4969041","60202","4"
"4973091","60203","1"
"4976331","60302","6"
"4982681","60305","1"
"4984591","60401","1"
"4985811","60402","5"
"4995661","60406","3"
"4999841","60409","4"
"5006421","60411","2"
"5010841","60415","3"
"5019031","60419","2"
"5023911","60422","2"
"5024821","60423","5"
"5034481","60428","1"
"5038101","60430","1"
"5043091","60431","4"
"5047171","60432","2"
"5052561","60435","5"
"5060921","60438","2"
"5069041","60440","3"
"5074671","60441","3"
"5083591","60445","5"
"5091461","60447","4"
"5093511","60448","6"
"5097341","60449","1"
"5098721","60450","1"
"5103291","60451","4"
"5107501","60452","3"
"5110711","60453","4"
"5116161","60455","3"
"5121051","60457","2"
"5124291","60459","3"
"5128421","60461","2"
"5129751","60462","7"
"5136791","60463","3"
"5139721","60464","1"
"5141261","60465","2"
"5143611","60466","2"
"5144881","60467","2"
"5147281","60468","1"
"5151651","60473","1"
"5154501","60475","1"
"5156611","60477","4"
"5165181","60481","1"
"5167721","60482","2"
"5172501","60490","5"
"5175431","60491","1"
"5184481","60503","1"
"5185441","60504","7"
"5191561","60505","3"
"5196401","60506","2"
"5201411","60510","1"
"5206251","60511","1"
"5206811","60513","1"
"5208681","60514","2"
"5210241","60515","3"
"5216241","60516","2"
"5219791","60517","2"
"5223941","60518","1"
"5224701","60520","1"
"5225361","60521","2"
"5230441","60523","4"
"5234731","60525","3"
"5241181","60527","1"
"5246171","60532","6"
"5249941","60534","2"
"5252401","60538","1"
"5255561","60540","9"
"5262831","60542","1"
"5266131","60543","1"
"5270891","60544","2"
"5274881","60545","2"
"5277361","60546","4"
"5281511","60548","1"
"5285231","60552","1"
"5287071","60555","1"
"5291111","60559","5"
"5295421","60560","2"
"5299061","60561","4"
"5302351","60563","3"
"5307801","60564","2"
"5311771","60565","2"
"5314801","60585","2"
"5316851","60586","2"
"5319021","60601","8"
"5322951","60602","3"
"5325981","60603","7"
"5329671","60604","3"
"5332551","60605","6"
"5336371","60606","8"
"5339441","60607","5"
"5345491","60608","6"
"5350921","60609","8"
"5356041","60610","8"
"5361421","60611","8"
"5367101","60612","4"
"5371141","60613","5"
"5375341","60614","6"
"5382021","60615","1"
"5385281","60616","11"
"5390591","60617","5"
"5395161","60618","6"
"5401461","60619","8"
"5405901","60620","4"
"5409921","60621","5"
"5412721","60622","3"
"5419691","60623","13"
"5424761","60624","7"
"5427921","60625","13"
"5434121","60626","6"
"5437671","60628","4"
"5441951","60629","9"
"5446681","60630","4"
"5450881","60631","8"
"5453461","60632","11"
"5458981","60633","1"
"5460301","60634","10"
"5466111","60636","2"
"5469551","60637","2"
"5472131","60638","4"
"5476381","60639","11"
"5482131","60640","5"
"5487951","60641","7"
"5493831","60642","2"
"5497161","60643","4"
"5501461","60644","5"
"5504281","60645","2"
"5507691","60646","1"
"5510901","60647","9"
"5517591","60649","2"
"5520811","60651","2"
"5524331","60652","3"
"5529171","60653","3"
"5531551","60654","3"
"5535431","60655","1"
"5538321","60656","3"
"5541571","60657","9"
"5547611","60659","12"
"5553261","60660","1"
"5556951","60661","3"
"5561921","60706","4"
"5566881","60707","9"
"5571471","60712","4"
"5575681","60714","7"
"5582721","60803","2"
"5586561","60804","6"
"5591241","60805","2"
"5595031","60827","1"
"5597581","60901","4"
"5601961","60911","1"
"5602771","60914","3"
"5608021","60915","7"
"5612051","60918","1"
"5613301","60924","1"
"5615111","60936","3"
"5618381","60941","1"
"5619121","60942","2"
"5621911","60950","1"
"5626201","60957","2"
"5630341","60970","1"
"5632721","61001","2"
"5633521","61008","3"
"5637681","61010","1"
"5640191","61015","1"
"5642151","61021","7"
"5647801","61028","2"
"5649601","61032","6"
"5654891","61036","8"
"5659951","61047","1"
"5660441","61048","3"
"5662761","61053","1"
"5664991","61061","1"
"5667321","61063","2"
"5668571","61064","1"
"5669611","61065","1"
"5670551","61067","1"
"5670831","61068","3"
"5673781","61070","1"
"5674061","61071","1"
"5676951","61072","1"
"5680781","61074","1"
"5683331","61078","1"
"5685521","61081","1"
"5690211","61084","1"
"5690741","61085","1"
"5693231","61088","1"
"5699001","61103","2"
"5701811","61104","5"
"5705221","61107","3"
"5709541","61108","10"
"5715401","61109","4"
"5718811","61111","1"
"5723861","61112","4"
"5728031","61114","1"
"5730641","61115","1"
"5735261","61201","6"
"5739701","61231","3"
"5742371","61234","1"
"5743181","61237","1"
"5743511","61238","1"
"5745241","61241","1"
"5746421","61244","1"
"5749281","61252","1"
"5750701","61254","3"
"5754101","61264","8"
"5756981","61265","11"
"5763941","61270","1"
"5767631","61277","2"
"5772091","61301","3"
"5779521","61338","1"
"5779801","61341","1"
"5781161","61342","3"
"5784861","61350","7"
"5794991","61356","6"
"5799171","61361","1"
"5801341","61364","2"
"5805501","61369","1"
"5806221","61370","1"
"5806781","61373","1"
"5809761","61401","6"
"5819061","61419","1"
"5819341","61420","1"
"5820151","61422","2"
"5824341","61440","1"
"5824951","61443","1"
"5830471","61455","1"
"5835031","61462","2"
"5839251","61473","1"
"5841871","61485","1"
"5843161","61490","1"
"5843841","61491","1"
"5846161","61520","8"
"5853771","61530","1"
"5858741","61540","1"
"5859681","61542","3"
"5862721","61548","1"
"5863911","61550","2"
"5868341","61554","4"
"5877301","61571","5"
"5882841","61603","1"
"5885351","61604","3"
"5889601","61605","2"
"5896081","61611","3"
"5900381","61613","1"
"5902961","61614","10"
"5908511","61615","7"
"5914161","61616","3"
"5917161","61701","6"
"5924021","61704","4"
"5928931","61705","1"
"5932721","61727","1"
"5937191","61735","1"
"5937341","61736","1"
"5937861","61738","1"
"5939661","61739","4"
"5943811","61744","1"
"5946151","61752","1"
"5949811","61760","1"
"5950581","61761","4"
"5955651","61764","5"
"5960421","61801","3"
"5967151","61817","1"
"5968091","61820","6"
"5978891","61822","4"
"5983331","61832","1"
"5989961","61834","1"
"5992011","61842","1"
"5993221","61843","1"
"5994971","61849","1"
"5995481","61853","1"
"5997471","61856","1"
"6002001","61866","2"
"6005211","61873","1"
"6008701","61882","1"
"6010081","61884","1"
"6010491","61910","1"
"6015471","61920","3"
"6020831","61938","4"
"6029431","61951","2"
"6031421","61953","1"
"6036101","62002","11"
"6042471","62010","1"
"6044171","62012","1"
"6046131","62016","1"
"6050241","62025","2"
"6055591","62033","1"
"6059711","62035","2"
"6062201","62037","1"
"6063001","62040","3"
"6070991","62049","3"
"6076611","62056","3"
"6080371","62060","1"
"6083141","62065","1"
"6083291","62069","1"
"6084901","62080","1"
"6085431","62082","1"
"6094191","62201","2"
"6099721","62206","1"
"6102971","62208","5"
"6110091","62216","1"
"6111281","62219","1"
"6111681","62220","1"
"6115841","62221","4"
"6121891","62225","1"
"6122891","62226","5"
"6127501","62230","4"
"6132401","62232","1"
"6134921","62234","8"
"6139861","62236","3"
"6144501","62243","1"
"6147351","62246","2"
"6149891","62248","1"
"6150171","62249","2"
"6154241","62253","1"
"6154521","62254","2"
"6156201","62257","1"
"6157381","62258","1"
"6160631","62263","3"
"6165901","62269","1"
"6171881","62274","2"
"6174311","62278","2"
"6176881","62285","1"
"6177871","62286","1"
"6182211","62293","2"
"6183811","62294","1"
"6186281","62298","2"
"6189071","62301","7"
"6195571","62305","6"
"6200241","62312","1"
"6201301","62321","4"
"6205191","62341","1"
"6206451","62347","1"
"6207471","62353","4"
"6209051","62354","4"
"6210081","62356","1"
"6210761","62362","1"
"6211041","62363","4"
"6213901","62367","1"
"6215021","62401","3"
"6220761","62411","1"
"6223461","62418","1"
"6223961","62420","1"
"6225851","62422","1"
"6226131","62424","1"
"6227341","62428","1"
"6228831","62439","1"
"6230961","62441","1"
"6233651","62447","1"
"6234411","62448","1"
"6237721","62450","2"
"6241471","62451","2"
"6247081","62467","1"
"6248361","62468","1"
"6249291","62471","2"
"6255581","62521","4"
"6262021","62523","3"
"6264961","62525","1"
"6265621","62526","8"
"6271881","62534","1"
"6272291","62535","2"
"6276571","62546","1"
"6277211","62548","1"
"6278321","62549","1"
"6279941","62550","1"
"6281151","62557","3"
"6283791","62560","2"
"6285481","62563","1"
"6286571","62565","3"
"6290161","62568","1"
"6295331","62615","1"
"6296181","62618","3"
"6303441","62638","1"
"6306831","62650","6"
"6312551","62656","2"
"6318501","62673","1"
"6320961","62681","1"
"6324961","62690","2"
"6327691","62692","1"
"6328221","62693","1"
"6329631","62695","1"
"6331651","62702","5"
"6336821","62703","7"
"6342111","62704","10"
"6349101","62707","1"
"6351131","62711","2"
"6354321","62794","1"
"6354471","62801","8"
"6358921","62806","2"
"6360711","62808","2"
"6361631","62812","2"
"6365781","62819","1"
"6366301","62821","3"
"6369821","62823","1"
"6371151","62828","1"
"6372461","62832","2"
"6374871","62837","2"
"6379161","62839","1"
"6383991","62853","1"
"6384511","62858","1"
"6385461","62859","4"
"6387911","62863","4"
"6390701","62864","4"
"6396321","62868","1"
"6396991","62869","1"
"6398631","62872","1"
"6399571","62881","2"
"6405931","62896","1"
"6409891","62901","4"
"6418111","62906","3"
"6421211","62907","1"
"6422341","62914","1"
"6427311","62922","1"
"6428751","62930","1"
"6434101","62946","3"
"6441311","62951","1"
"6442711","62952","1"
"6444751","62959","14"
"6450821","62960","1"
"6453271","62964","1"
"6453961","62965","1"
"6458771","62982","1"
"6460491","62988","1"
"6461281","62995","1"
"6463321","66002","1"
"6466281","66006","1"
"6468391","66012","2"
"6471691","66018","1"
"6475951","66027","1"
"6479281","66032","2"
"6482921","66040","1"
"6485701","66044","3"
"6496561","66047","3"
"6499221","66048","3"
"6504431","66049","4"
"6507851","66052","1"
"6508341","66053","1"
"6511961","66061","5"
"6517611","66062","8"
"6523771","66064","2"
"6525261","66066","2"
"6526301","66067","5"
"6530531","66071","2"
"6536101","66083","1"
"6542171","66092","1"
"6543061","66097","1"
"6543671","66101","2"
"6546181","66102","4"
"6551461","66104","1"
"6554461","66106","2"
"6557301","66109","1"
"6559171","66111","3"
"6562741","66112","1"
"6566351","66118","1"
"6566681","66160","1"
"6567071","66202","1"
"6570951","66203","1"
"6574971","66204","6"
"6579781","66205","1"
"6583401","66206","2"
"6585701","66207","2"
"6588131","66208","3"
"6591071","66209","5"
"6594901","66210","1"
"6598151","66211","1"
"6600891","66212","7"
"6605971","66213","2"
"6609561","66214","2"
"6614471","66215","1"
"6619651","66216","3"
"6628321","66220","1"
"6629341","66221","1"
"6631991","66223","3"
"6636101","66224","1"
"6637751","66226","1"
"6643691","66411","1"
"6645691","66415","1"
"6648651","66434","1"
"6650171","66436","2"
"6653181","66439","2"
"6654461","66441","3"
"6659891","66451","1"
"6660771","66502","8"
"6667891","66503","3"
"6670671","66508","2"
"6675391","66521","1"
"6677291","66524","2"
"6678861","66532","1"
"6679141","66533","2"
"6680491","66534","2"
"6684661","66538","3"
"6687931","66542","1"
"6688231","66547","2"
"6691651","66603","2"
"6693291","66604","4"
"6701101","66606","4"
"6703041","66607","1"
"6707971","66609","1"
"6710621","66611","3"
"6714411","66612","3"
"6715961","66614","6"
"6720491","66615","1"
"6721911","66616","1"
"6725001","66619","1"
"6726061","66675","1"
"6726361","66701","2"
"6730651","66713","1"
"6732191","66720","3"
"6736381","66725","1"
"6738301","66733","1"
"6739271","66735","1"
"6739421","66736","1"
"6743061","66743","2"
"6745051","66748","1"
"6745901","66749","2"
"6751521","66762","8"
"6759981","66783","1"
"6761201","66801","6"
"6767801","66839","4"
"6770161","66840","1"
"6770991","66846","3"
"6775521","66861","2"
"6778341","66871","1"
"6779151","66901","3"
"6782771","66933","2"
"6783041","66935","4"
"6787231","66945","2"
"6789531","66956","1"
"6790731","66960","1"
"6790881","66962","1"
"6791771","66967","2"
"6793161","66968","1"
"6799101","67003","2"
"6800811","67004","1"
"6801221","67005","3"
"6808171","67013","1"
"6809931","67022","1"
"6811081","67025","1"
"6812651","67029","1"
"6815091","67037","4"
"6820251","67042","8"
"6824021","67045","2"
"6826261","67052","3"
"6828081","67054","3"
"6832451","67060","2"
"6835321","67063","2"
"6837431","67065","1"
"6838151","67068","2"
"6840001","67070","1"
"6841731","67101","1"
"6842711","67104","1"
"6845721","67110","1"
"6847401","67114","4"
"6852421","67119","1"
"6853471","67124","4"
"6860341","67147","2"
"6864251","67154","1"
"6864921","67156","1"
"6868721","67202","5"
"6871881","67203","4"
"6876591","67204","2"
"6878461","67205","5"
"6883061","67206","3"
"6887551","67207","3"
"6893271","67208","4"
"6896881","67209","3"
"6903071","67211","1"
"6906941","67212","3"
"6911231","67213","3"
"6915091","67214","7"
"6920421","67216","1"
"6923671","67217","2"
"6926281","67218","1"
"6929771","67219","2"
"6932661","67220","1"
"6934561","67226","1"
"6941181","67301","5"
"6945351","67333","1"
"6947091","67336","1"
"6951261","67349","1"
"6952371","67356","2"
"6953601","67357","6"
"6958811","67401","8"
"6966521","67410","3"
"6969791","67420","1"
"6973821","67432","2"
"6976431","67437","1"
"6977791","67439","1"
"6983021","67455","2"
"6984131","67456","4"
"6986631","67460","4"
"6991201","67464","1"
"6991581","67467","2"
"6992861","67473","3"
"6995891","67490","1"
"6996601","67501","10"
"7002861","67502","4"
"7005851","67504","1"
"7007771","67514","1"
"7008801","67522","1"
"7011101","67530","6"
"7016771","67544","3"
"7017811","67546","4"
"7020551","67550","4"
"7023111","67554","1"
"7025171","67560","2"
"7026621","67566","1"
"7027181","67572","1"
"7027941","67576","1"
"7029071","67578","1"
"7029591","67579","1"
"7031371","67601","10"
"7037421","67621","1"
"7038651","67637","2"
"7040001","67642","3"
"7041791","67646","1"
"7045751","67661","2"
"7049311","67664","1"
"7049461","67665","2"
"7051741","67669","1"
"7053021","67671","1"
"7053901","67672","1"
"7055741","67701","3"
"7059291","67730","2"
"7061051","67735","4"
"7064031","67738","1"
"7064681","67740","3"
"7066141","67745","1"
"7066401","67747","1"
"7066551","67748","2"
"7067861","67749","4"
"7069641","67752","1"
"7071051","67756","4"
"7074501","67801","2"
"7079531","67831","1"
"7082971","67839","1"
"7084571","67846","5"
"7091381","67854","1"
"7095571","67864","1"
"7097071","67867","1"
"7098881","67870","1"
"7099421","67871","2"
"7104511","67880","2"
"7106831","67901","2"
"7112281","67951","1"
"7113611","70001","4"
"7117991","70002","10"
"7124721","70003","5"
"7129611","70005","2"
"7133641","70006","1"
"7145201","70043","3"
"7152861","70053","4"
"7157671","70056","5"
"7163041","70058","5"
"7168551","70062","2"
"7173631","70065","4"
"7179051","70067","1"
"7179501","70068","3"
"7183721","70070","1"
"7186821","70072","8"
"7192141","70075","2"
"7202341","70094","3"
"7204921","70112","3"
"7208211","70113","1"
"7211901","70115","9"
"7217561","70116","4"
"7221541","70117","5"
"7224621","70118","1"
"7229341","70119","6"
"7238571","70123","4"
"7244351","70124","2"
"7246891","70125","1"
"7249851","70126","2"
"7252721","70127","1"
