"","GEO.id2","ESTABrate"
"229","06604",0.175438596491228
"230","06605",0.0952380952380952
"231","06606",0.0875
"232","06607",0.111111111111111
"233","06608",0
"234","06610",0.0517241379310345
"235","06611",0.120481927710843
"236","06612",0.333333333333333
"237","06614",0.0833333333333333
"238","06615",0.138461538461538
"239","06701",0
"240","06702",0.0769230769230769
"241","06704",0.128205128205128
"242","06705",0.0973451327433628
"243","06706",0.120879120879121
"244","06708",0.0634920634920635
"245","06710",0
"246","06712",0.166666666666667
"247","06716",0.181818181818182
"248","06720",0
"249","06721",0
"250","06723",0
"251","06750",0.0833333333333333
"252","06751",0.142857142857143
"253","06752",0
"254","06753",0
"255","06754",0
"256","06755",0
"257","06756",0.285714285714286
"258","06757",0.0416666666666667
"259","06759",0.027027027027027
"260","06762",0.0952380952380952
"261","06763",0
"262","06770",0.0895522388059701
"263","06776",0.160377358490566
"264","06777",0.1
"265","06778",0
"266","06779",0.0476190476190476
"267","06781",0
"268","06782",0.285714285714286
"269","06783",0.25
"270","06784",0
"271","06786",0.142857142857143
"272","06787",0.153846153846154
"273","06790",0.075
"274","06791",0.3
"275","06793",1
"276","06794",0.111111111111111
"277","06795",0.0833333333333333
"278","06796",0.333333333333333
"279","06798",0.0869565217391304
"280","06801",0.0701754385964912
"281","06804",0.0989010989010989
"282","06807",0.206896551724138
"283","06810",0.126721763085399
"284","06811",0.141176470588235
"285","06812",0.142857142857143
"286","06813",0.25
"287","06816",0
"288","06817",0
"289","06820",0.0961538461538462
"290","06824",0.145299145299145
"291","06825",0.0707964601769911
"292","06829",0
"293","06830",0.0958333333333333
"294","06831",0.173913043478261
"295","06836",0
"296","06840",0.10752688172043
"297","06850",0.0689655172413793
"298","06851",0.138888888888889
"299","06853",0
"300","06854",0.101694915254237
"301","06855",0.0833333333333333
"302","06856",0
"303","06870",0.04
"304","06877",0.150943396226415
"305","06878",0.115384615384615
"306","06880",0.107758620689655
"307","06881",0
"308","06883",0.285714285714286
"309","06890",0.214285714285714
"310","06896",0.5
"311","06897",0.194029850746269
"312","06901",0.151515151515152
"313","06902",0.160919540229885
"314","06903",0.133333333333333
"315","06904",0
"316","06905",0.0761904761904762
"317","06906",0.111111111111111
"318","06907",0.2
"319","06911",0
"320","06920",0
"321","19701",0.113636363636364
"322","19702",0.119341563786008
"323","19703",0.0806451612903226
"324","19706",0
"325","19707",0.145833333333333
"326","19708",0
"327","19709",0.168539325842697
"328","19710",0
"329","19711",0.117647058823529
"330","19713",0.123711340206186
"331","19715",0
"332","19717",0
"333","19718",0
"334","19720",0.1256038647343
"335","19730",0
"336","19733",0
"337","19734",0.166666666666667
"338","19736",0
"339","19801",0.146551724137931
"340","19802",0.115942028985507
"341","19803",0.0841584158415842
"342","19804",0.151515151515152
"343","19805",0.15929203539823
"344","19806",0.105263157894737
"345","19807",0.145833333333333
"346","19808",0.107784431137725
"347","19809",0.153846153846154
"348","19810",0.125
"349","19850",0
"350","19901",0.0474137931034483
"351","19902",0
"352","19903",0
"353","19904",0.138297872340426
"354","19930",0.217391304347826
"355","19931",0
"356","19933",0.105263157894737
"357","19934",0.131578947368421
"358","19936",0
"359","19938",0
"360","19939",0.235294117647059
"361","19940",0.024390243902439
"362","19941",0
"363","19943",0.115384615384615
"364","19944",0.303030303030303
"365","19945",0.0909090909090909
"366","19946",0.333333333333333
"367","19947",0.152542372881356
"368","19950",0.117647058823529
"369","19951",0
"370","19952",0.121212121212121
"371","19953",0.428571428571429
"372","19954",0
"373","19955",0
"374","19956",0.188679245283019
"375","19958",0.19811320754717
"376","19960",0
"377","19962",0.1
"378","19963",0.0803571428571429
"379","19964",0.666666666666667
"380","19966",0.109756097560976
"381","19967",0.125
"382","19968",0.0689655172413793
"383","19970",0.171428571428571
"384","19971",0.121405750798722
"385","19973",0.0747663551401869
"386","19975",0.0909090909090909
"387","19977",0.0178571428571429
"388","19979",0
"389","19980",0
"390","20001",0.125
"391","20002",0.16243654822335
"392","20003",0.1375
"393","20004",0.169811320754717
"394","20005",0.0579710144927536
"395","20006",0.157894736842105
"396","20007",0.136546184738956
"397","20008",0.0754716981132075
"398","20009",0.143939393939394
"399","20010",0.140845070422535
"400","20011",0.185185185185185
"401","20012",0.142857142857143
"402","20015",0.0862068965517241
"403","20016",0.0684931506849315
"404","20017",0.157894736842105
"405","20018",0.107142857142857
"406","20019",0.0806451612903226
"407","20020",0.135593220338983
"408","20024",0.0740740740740741
"409","20032",0.204545454545455
"410","20036",0.0679611650485437
"411","20037",0
"412","20042",0
"413","20045",0
"414","20052",0
"415","20057",0.333333333333333
"416","20064",1
"417","20082",0
"418","20090",0
"419","20201",1
"420","20220",0
"421","20223",0
"422","20230",0
"423","20240",0.5
"424","20242",0
"425","20301",0
"426","20340",0
"427","20433",1
"428","20515",0
"429","20520",0
"430","20551",0
"431","32003",0.241379310344828
"432","32004",1
"433","32007",0.5
"434","32008",0.2
"435","32009",0
"436","32011",0.225806451612903
"437","32024",0.142857142857143
"438","32025",0.0746268656716418
"439","32033",0.333333333333333
"440","32034",0.163120567375887
"441","32035",0
"442","32038",0.3
"443","32040",0.0833333333333333
"444","32041",0
"445","32043",0.111111111111111
"446","32044",0.4
"447","32046",0.111111111111111
"448","32050",0.25
"449","32052",0.12
"450","32053",0.142857142857143
"451","32054",0.0769230769230769
"452","32055",0.0882352941176471
"453","32056",1
"454","32058",0.125
"455","32059",0.333333333333333
"456","32060",0.0652173913043478
"457","32061",1
"458","32062",0
"459","32063",0.113207547169811
"460","32064",0.105263157894737
"461","32065",0.123456790123457
"462","32066",0.235294117647059
"463","32067",0
"464","32068",0.171052631578947
"465","32071",0
"466","32073",0.108614232209738
"467","32080",0.116666666666667
"468","32081",0.25
"469","32082",0.164383561643836
"470","32083",0
"471","32084",0.136882129277567
"472","32085",0
"473","32086",0.124087591240876
"474","32087",0.333333333333333
"475","32091",0.206349206349206
"476","32092",0.100917431192661
"477","32094",0
"478","32095",0.114285714285714
"479","32096",0.125
"480","32097",0.222222222222222
"481","32102",0.222222222222222
"482","32110",0.192307692307692
"483","32111",0
"484","32112",0.0869565217391304
"485","32113",0.333333333333333
"486","32114",0.0903010033444816
"487","32115",0
"488","32117",0.163398692810458
"489","32118",0.138888888888889
"490","32119",0.175257731958763
"491","32120",0.5
"492","32121",0
"493","32124",0.130434782608696
"494","32127",0.0869565217391304
"495","32128",0.121951219512195
"496","32129",0.121212121212121
"497","32130",0
"498","32131",0.15
"499","32132",0.0769230769230769
"500","32134",0.0909090909090909
"501","32135",0
"502","32136",0.222222222222222
"503","32137",0.140350877192982
"504","32140",0.25
"505","32141",0.115384615384615
"506","32145",0.0909090909090909
"507","32147",1
"508","32148",0.0476190476190476
"509","32159",0.108108108108108
"510","32162",0.171875
"511","32163",0
"512","32164",0.0526315789473684
"513","32168",0.125
"514","32169",0.104166666666667
"515","32170",0
"516","32174",0.119402985074627
"517","32175",0
"518","32176",0.212765957446809
"519","32177",0.107142857142857
"520","32179",0.0909090909090909
"521","32180",0.05
"522","32181",0.333333333333333
"523","32182",0
"524","32183",0
"525","32185",0
"526","32187",0
"527","32189",0
"528","32190",0
"529","32192",0
"530","32193",0
"531","32195",0.125
"532","32201",1
"533","32202",0.121212121212121
"534","32203",0
"535","32204",0.11864406779661
"536","32205",0.156424581005587
"537","32206",0.152173913043478
"538","32207",0.120689655172414
"539","32208",0.169811320754717
"540","32209",0.225806451612903
"541","32210",0.141025641025641
"542","32211",0.123893805309735
"543","32212",0
"544","32214",0
"545","32216",0.135802469135802
"546","32217",0.224719101123595
"547","32218",0.134078212290503
"548","32219",0.233333333333333
"549","32220",0.0588235294117647
"550","32221",0.192307692307692
"551","32222",0.131578947368421
"552","32223",0.178217821782178
"553","32224",0.172413793103448
"554","32225",0.0968992248062016
"555","32226",0.125
"556","32228",0
"557","32229",0
"558","32233",0.186440677966102
"559","32234",0.266666666666667
"560","32236",1
"561","32239",0
"562","32244",0.108108108108108
"563","32245",0
"564","32246",0.110671936758893
"565","32250",0.101796407185629
"566","32254",0.166666666666667
"567","32255",0.5
"568","32256",0.101694915254237
"569","32257",0.149532710280374
"570","32258",0.206896551724138
"571","32259",0.214285714285714
"572","32266",0.181818181818182
"573","32277",0.186046511627907
"574","32301",0.106312292358804
"575","32302",0.5
"576","32303",0.143564356435644
"577","32304",0.0866141732283465
"578","32305",0.151515151515152
"579","32306",0
"580","32307",0
"581","32308",0.076271186440678
"582","32309",0.176470588235294
"583","32310",0.25
"584","32311",0.125
"585","32312",0.0689655172413793
"586","32313",1
"587","32314",0.333333333333333
"588","32316",0.5
"589","32317",0
"590","32320",0.107142857142857
"591","32321",0
"592","32322",0.1
"593","32324",0.444444444444444
"594","32326",0
"595","32327",0.0666666666666667
"596","32328",0.137931034482759
"597","32329",0
"598","32330",0
"599","32331",0.333333333333333
"600","32332",0.166666666666667
"601","32333",0.0882352941176471
"602","32334",0.25
"603","32336",0
"604","32337",0.5
"605","32340",0.0465116279069767
"606","32341",0.5
"607","32343",0
"608","32344",0.0555555555555556
"609","32346",0.222222222222222
"610","32347",0.102564102564103
"611","32348",0.0952380952380952
"612","32351",0.123076923076923
"613","32352",0
"614","32353",0
"615","32355",0
"616","32358",0
"617","32359",0
"618","32360",0
"619","32361",0
"620","32362",0
"621","32395",0
"622","32399",0
"623","32401",0.0949367088607595
"624","32402",0
"625","32403",0
"626","32404",0.114583333333333
"627","32405",0.1
"628","32406",0
"629","32407",0.114942528735632
"630","32408",0.213114754098361
"631","32409",0
"632","32410",0
"633","32411",0
"634","32413",0.0818181818181818
"635","32417",0
"636","32420",0.166666666666667
"637","32421",0
"638","32422",0
"639","32424",0.133333333333333
"640","32425",0.0238095238095238
"641","32426",0
"642","32427",0
"643","32428",0.113207547169811
"644","32430",0.5
"645","32431",0
"646","32433",0.024390243902439
"647","32434",0
"648","32435",0.166666666666667
"649","32438",0.25
"650","32439",0.142857142857143
"651","32440",0.15625
"652","32442",0.4
"653","32443",0.5
"654","32444",0.0612244897959184
"655","32445",0
"656","32446",0.0857142857142857
"657","32447",0
"658","32448",0.05
"659","32455",0.111111111111111
"660","32456",0.114285714285714
"661","32457",0
"662","32459",0.202127659574468
"663","32460",0.166666666666667
"664","32461",0
"665","32462",0.333333333333333
"666","32463",0
"667","32464",0.285714285714286
"668","32465",0.0909090909090909
"669","32466",0.2
"670","32501",0.163934426229508
"671","32502",0.151515151515152
"672","32503",0.154545454545455
"673","32504",0.0975609756097561
"674","32505",0.122340425531915
"675","32506",0.0823529411764706
"676","32507",0.118279569892473
"677","32508",0
"678","32513",0
"679","32514",0.127906976744186
"680","32516",0
"681","32521",0
"682","32523",0
"683","32526",0.222222222222222
"684","32531",0.0833333333333333
"685","32533",0.189189189189189
"686","32534",0.0769230769230769
"687","32535",0.0769230769230769
"688","32536",0.140350877192982
"689","32538",0
"690","32539",0.222222222222222
"691","32540",0.166666666666667
"692","32541",0.114893617021277
"693","32542",0
"694","32544",0
"695","32547",0.0666666666666667
"696","32548",0.050314465408805
"697","32549",0.2
"698","32550",0.0857142857142857
"699","32561",0.0625
"700","32563",0.25
"701","32564",0
"702","32565",0.111111111111111
"703","32566",0.108695652173913
"704","32567",0.285714285714286
"705","32568",0
"706","32569",0.0898876404494382
"707","32570",0.144736842105263
"708","32571",0.0898876404494382
"709","32572",1
"710","32577",0.25
"711","32578",0.185185185185185
"712","32579",0.6
"713","32580",0.272727272727273
"714","32583",0.236842105263158
"715","32601",0.12962962962963
"716","32602",0
"717","32603",0
"718","32604",0
"719","32605",0.0952380952380952
"720","32606",0.136986301369863
"721","32607",0.142857142857143
"722","32608",0.0970149253731343
"723","32609",0.100719424460432
"724","32610",0
"725","32611",0
"726","32615",0.177777777777778
"727","32616",0
"728","32617",0.285714285714286
"729","32618",0.25
"730","32619",0.25
"731","32621",0.384615384615385
"732","32622",0
"733","32625",0
"734","32626",0.0517241379310345
"735","32628",0.111111111111111
"736","32634",0
"737","32640",0.111111111111111
"738","32641",0.269230769230769
"739","32643",0.227272727272727
"740","32644",0
"741","32648",0.25
"742","32653",0.16
"743","32655",0
"744","32656",0.15625
"745","32658",0
"746","32664",0.333333333333333
"747","32666",0.153846153846154
"748","32667",0.0714285714285714
"749","32668",0.333333333333333
"750","32669",0.194444444444444
"751","32680",0.142857142857143
"752","32681",0
"753","32683",0
"754","32686",0.272727272727273
"755","32692",0
"756","32693",0.16
"757","32694",0.230769230769231
"758","32696",0.153846153846154
"759","32697",0
"760","32701",0.0966183574879227
"761","32702",0
"762","32703",0.184357541899441
"763","32704",0.333333333333333
"764","32707",0.0775862068965517
"765","32708",0.155844155844156
"766","32709",0.25
"767","32712",0.214285714285714
"768","32713",0.1875
"769","32714",0.163522012578616
"770","32720",0.173652694610778
"771","32721",0
"772","32723",0
"773","32724",0.166666666666667
"774","32725",0.235294117647059
"775","32726",0.168674698795181
"776","32727",0
"777","32730",0.179487179487179
"778","32732",0
"779","32735",0
"780","32736",0.214285714285714
"781","32738",0.114285714285714
"782","32744",0.285714285714286
"783","32746",0.166666666666667
"784","32750",0.168478260869565
"785","32751",0.151515151515152
"786","32752",0.2
"787","32753",1
"788","32754",0.137931034482759
"789","32756",0
"790","32757",0.176470588235294
"791","32759",0.4
"792","32762",1
"793","32763",0.105263157894737
"794","32764",0
"795","32765",0.107142857142857
"796","32766",0.333333333333333
"797","32767",0
"798","32768",0.5
"799","32771",0.125806451612903
"800","32772",0
"801","32773",0.132075471698113
"802","32774",0
"803","32775",1
"804","32776",0.307692307692308
"805","32777",0.666666666666667
"806","32778",0.216666666666667
"807","32779",0.183673469387755
"808","32780",0.135593220338983
"809","32784",0.105263157894737
"810","32789",0.100478468899522
"811","32790",0
"812","32791",0
"813","32792",0.185714285714286
"814","32794",0
"815","32795",1
"816","32796",0.107142857142857
"817","32798",0.142857142857143
"818","32799",0
"819","32801",0.239130434782609
"820","32802",0
"821","32803",0.132
"822","32804",0.183098591549296
"823","32805",0.196428571428571
"824","32806",0.176
"825","32807",0.201438848920863
"826","32808",0.118518518518519
"827","32809",0.123188405797101
"828","32810",0.100840336134454
"829","32811",0.184210526315789
"830","32812",0.0833333333333333
"831","32814",0.454545454545455
"832","32816",0
"833","32817",0.168316831683168
"834","32818",0.0851063829787234
"835","32819",0.142
"836","32820",0.2
"837","32821",0.0822510822510823
"838","32822",0.192307692307692
"839","32824",0.213114754098361
"840","32825",0.277777777777778
"841","32826",0.254901960784314
"842","32827",0.103448275862069
"843","32828",0.124031007751938
"844","32829",0.294117647058824
"845","32830",0.0625
"846","32832",0.285714285714286
"847","32833",0.2
"848","32835",0.168831168831169
"849","32836",0.138888888888889
"850","32837",0.2
"851","32839",0.124463519313305
"852","32853",0
"853","32856",0
"854","32859",0
"855","32861",0
"856","32862",0
"857","32899",0.333333333333333
"858","32901",0.113924050632911
"859","32902",0
"860","32903",0.204545454545455
"861","32904",0.0816326530612245
"862","32905",0.117647058823529
"863","32907",0.0483870967741935
"864","32908",0.666666666666667
"865","32909",0.181818181818182
"866","32920",0.216216216216216
"867","32922",0.142857142857143
"868","32925",0
"869","32926",0.216666666666667
"870","32927",0.2
"871","32931",0.0923076923076923
"872","32934",0.2
"873","32935",0.106508875739645
"874","32936",0.666666666666667
"875","32937",0.186274509803922
"876","32940",0.0962962962962963
"877","32948",0.285714285714286
"878","32949",0.142857142857143
"879","32950",0.125
"880","32951",0.225806451612903
"881","32952",0.1328125
"882","32953",0.171428571428571
"883","32955",0.227722772277228
"884","32957",0
"885","32958",0.152173913043478
"886","32960",0.133971291866029
"887","32961",0
"888","32962",0.16
"889","32963",0.115942028985507
"890","32964",0
"891","32965",0
"892","32966",0.0898203592814371
"893","32967",0.236842105263158
"894","32968",0.142857142857143
"895","32969",1
"896","32970",0
"897","32976",0.111111111111111
"898","33001",0
"899","33004",0.166666666666667
"900","33009",0.156424581005587
"901","33010",0.154166666666667
"902","33011",0.333333333333333
"903","33012",0.145238095238095
"904","33013",0.158730158730159
"905","33014",0.167597765363128
"906","33015",0.150793650793651
"907","33016",0.160919540229885
"908","33018",0.262626262626263
"909","33019",0.341463414634146
"910","33020",0.141304347826087
"911","33021",0.127906976744186
"912","33022",0
"913","33023",0.157635467980296
"914","33024",0.185714285714286
"915","33025",0.226190476190476
"916","33026",0.0558139534883721
"917","33027",0.130177514792899
"918","33028",0.263157894736842
"919","33029",0.241379310344828
"920","33030",0.147058823529412
"921","33031",0.461538461538462
"922","33032",0.166666666666667
"923","33033",0.0303030303030303
"924","33034",0.10958904109589
"925","33035",0.111111111111111
"926","33036",0.166666666666667
"927","33037",0.127659574468085
"928","33040",0.167647058823529
"929","33041",0
"930","33042",0.235294117647059
"931","33043",0.153846153846154
"932","33050",0.166666666666667
"933","33051",0
"934","33054",0.194029850746269
"935","33055",0.155172413793103
"936","33056",0.213483146067416
"937","33060",0.130434782608696
"938","33062",0.198529411764706
"939","33063",0.114649681528662
"940","33064",0.119815668202765
"941","33065",0.176991150442478
"942","33066",0.111111111111111
"943","33067",0.216494845360825
"944","33068",0.166666666666667
"945","33069",0.118343195266272
"946","33070",0.125
"947","33071",0.124352331606218
"948","33073",0.196581196581197
"949","33076",0.207792207792208
"950","33077",0
"951","33082",1
"952","33084",0
"953","33101",0
"954","33102",0
"955","33109",0
"956","33111",0
"957","33112",0
"958","33114",0
"959","33116",0
"960","33122",0.25
"961","33124",0
"962","33125",0.342342342342342
"963","33126",0.203488372093023
"964","33127",0.171428571428571
"965","33128",0.151515151515152
"966","33129",0.368421052631579
"967","33130",0.274193548387097
"968","33131",0.2375
"969","33132",0.201970443349754
"970","33133",0.188976377952756
"971","33134",0.174358974358974
"972","33135",0.116564417177914
"973","33136",0.210526315789474
"974","33137",0.234042553191489
"975","33138",0.185185185185185
"976","33139",0.160377358490566
"977","33140",0.158730158730159
"978","33141",0.225352112676056
"979","33142",0.141993957703928
"980","33143",0.161849710982659
"981","33144",0.147982062780269
"982","33145",0.196428571428571
"983","33146",0.115942028985507
"984","33147",0.104294478527607
"985","33149",0.196078431372549
"986","33150",0.170731707317073
"987","33151",1
"988","33152",0
"989","33154",0.156716417910448
"990","33155",0.136212624584718
"991","33156",0.124567474048443
"992","33157",0.157676348547718
"993","33158",0.5
"994","33159",0
"995","33160",0.248275862068966
"996","33161",0.166666666666667
"997","33162",0.130177514792899
"998","33164",1
"999","33165",0.175141242937853
"1000","33166",0.242138364779874
"1001","33167",0.12
"1002","33168",0.125
"1003","33169",0.121212121212121
"1004","33170",0.290322580645161
"1005","33172",0.127226463104326
"1006","33173",0.147540983606557
"1007","33174",0.141592920353982
"1008","33175",0.155737704918033
"1009","33176",0.149606299212598
"1010","33177",0.078125
"1011","33178",0.255474452554745
"1012","33179",0.2
"1013","33180",0.102150537634409
"1014","33181",0.185185185185185
"1015","33182",0.307692307692308
"1016","33183",0.228260869565217
"1017","33184",0.0923076923076923
"1018","33185",0.304347826086957
"1019","33186",0.187279151943463
"1020","33187",0.192307692307692
"1021","33189",0.175438596491228
"1022","33190",0.5
"1023","33193",0.361111111111111
"1024","33194",0.333333333333333
"1025","33196",0.144736842105263
"1026","33199",0
"1027","33222",1
"1028","33243",0
"1029","33247",1
"1030","33255",0
"1031","33256",0.25
"1032","33266",1
"1033","33280",1
"1034","33283",1
"1035","33299",0
"1036","33301",0.285714285714286
"1037","33304",0.138392857142857
"1038","33305",0.0985915492957746
"1039","33306",0.0634920634920635
"1040","33307",0
"1041","33308",0.181102362204724
"1042","33309",0.188571428571429
"1043","33310",0
"1044","33311",0.136986301369863
"1045","33312",0.114130434782609
"1046","33313",0.189189189189189
"1047","33314",0.202702702702703
"1048","33315",0.185567010309278
"1049","33316",0.19774011299435
"1050","33317",0.151785714285714
"1051","33319",0.0465116279069767
"1052","33321",0.11340206185567
"1053","33322",0.22093023255814
"1054","33323",0.1
"1055","33324",0.204081632653061
"1056","33325",0.164383561643836
"1057","33326",0.204081632653061
"1058","33327",0.384615384615385
"1059","33328",0.171717171717172
"1060","33330",0.177777777777778
"1061","33331",0.0897435897435897
"1062","33332",0.208333333333333
"1063","33334",0.219101123595506
"1064","33335",0
"1065","33346",0
"1066","33351",0.245614035087719
"1067","33355",0
"1068","33359",0
"1069","33388",0.0759493670886076
"1070","33394",1
"1071","33401",0.164705882352941
"1072","33402",0.5
"1073","33403",0.165217391304348
"1074","33404",0.179245283018868
"1075","33405",0.201834862385321
"1076","33406",0.19047619047619
"1077","33407",0.110236220472441
"1078","33408",0.194915254237288
"1079","33409",0.12093023255814
"1080","33410",0.0906040268456376
"1081","33411",0.168316831683168
"1082","33412",0.333333333333333
"1083","33413",0.15625
"1084","33414",0.123076923076923
"1085","33415",0.229508196721311
"1086","33416",0
"1087","33417",0.25
"1088","33418",0.280701754385965
"1089","33420",0
"1090","33421",0
"1091","33424",0
"1092","33425",0
"1093","33426",0.122641509433962
"1094","33427",0
"1095","33428",0.144927536231884
"1096","33429",0
"1097","33430",0.0606060606060606
"1098","33431",0.114803625377644
"1099","33432",0.248366013071895
"1100","33433",0.214285714285714
"1101","33434",0.161290322580645
"1102","33435",0.134831460674157
"1103","33436",0.202898550724638
"1104","33437",0.119047619047619
"1105","33438",0
"1106","33440",0.0925925925925926
"1107","33441",0.137096774193548
"1108","33442",0.190082644628099
"1109","33444",0.233333333333333
"1110","33445",0.185567010309278
"1111","33446",0.134615384615385
"1112","33448",0
"1113","33449",0.285714285714286
"1114","33454",1
"1115","33455",0.191489361702128
"1116","33458",0.123711340206186
"1117","33460",0.155172413793103
"1118","33461",0.103448275862069
"1119","33462",0.108108108108108
"1120","33463",0.109243697478992
"1121","33464",0
"1122","33465",1
"1123","33467",0.20863309352518
"1124","33468",0
"1125","33469",0.142857142857143
"1126","33470",0.189189189189189
"1127","33471",0.272727272727273
"1128","33472",0.266666666666667
"1129","33473",0.4
"1130","33474",0.5
"1131","33475",0
"1132","33476",0
"1133","33477",0.138461538461538
"1134","33478",0.272727272727273
"1135","33480",0.123595505617978
"1136","33483",0.146496815286624
"1137","33484",0.225806451612903
"1138","33486",0.152173913043478
"1139","33487",0.26605504587156
"1140","33493",0.142857142857143
"1141","33496",0.09375
"1142","33497",0
"1143","33498",0.307692307692308
"1144","33499",0
"1145","33510",0.257142857142857
"1146","33511",0.089238845144357
"1147","33513",0.14
"1148","33514",0
"1149","33521",0
"1150","33523",0.122448979591837
"1151","33524",0
"1152","33525",0.0740740740740741
"1153","33526",0
"1154","33527",0.171428571428571
"1155","33534",0.0869565217391304
"1156","33537",0
"1157","33538",0.125
